GVKey,Company Name,Year,Data Date,Status
13709,ICAHN ENTERPRISES LP,2016,2016-12-31,NA
13709,ICAHN ENTERPRISES LP,2017,2017-12-31,NA
13709,ICAHN ENTERPRISES LP,2018,2018-12-31,NA
13709,ICAHN ENTERPRISES LP,2019,2019-12-31,NA
13709,ICAHN ENTERPRISES LP,2020,2020-12-31,NA
13709,ICAHN ENTERPRISES LP,2021,2021-12-31,NA
13712,ALERIS CORP,1996,1996-12-31,NA
13712,ALERIS CORP,1997,1997-12-31,NA
13712,ALERIS CORP,1998,1998-12-31,NA
13712,ALERIS CORP,1999,1999-12-31,NA
13712,ALERIS CORP,2000,2000-12-31,NA
13712,ALERIS CORP,2001,2001-12-31,NA
13712,ALERIS CORP,2002,2002-12-31,NA
13712,ALERIS CORP,2003,2003-12-31,NA
13712,ALERIS CORP,2004,2004-12-31,NA
13712,ALERIS CORP,2005,2005-12-31,NA
13712,ALERIS CORP,2006,2006-12-31,NA
13712,ALERIS CORP,2007,2007-12-31,NA
13712,ALERIS CORP,2009,2009-12-31,NA
13712,ALERIS CORP,2010,2010-12-31,NA
13712,ALERIS CORP,2011,2011-12-31,NA
13712,ALERIS CORP,2012,2012-12-31,NA
13712,ALERIS CORP,2013,2013-12-31,NA
13712,ALERIS CORP,2014,2014-12-31,NA
13712,ALERIS CORP,2015,2015-12-31,NA
13712,ALERIS CORP,2016,2016-12-31,NA
13712,ALERIS CORP,2017,2017-12-31,NA
13712,ALERIS CORP,2018,2018-12-31,NA
13712,ALERIS CORP,2019,2019-12-31,NA
13721,ZOETIS INC,2010,2010-12-31,NA
13721,ZOETIS INC,2011,2011-12-31,NA
13721,ZOETIS INC,2020,2020-12-31,NA
13721,ZOETIS INC,2021,2021-12-31,NA
13990,WARNACO GROUP INC,2006,2006-12-31,N
13990,WARNACO GROUP INC,2008,2008-12-31,N
14007,NEIMAN MARCUS GROUP INC,1996,1996-07-31,N
14007,NEIMAN MARCUS GROUP INC,1997,1997-07-31,N
14007,NEIMAN MARCUS GROUP INC,1998,1998-07-31,N
14007,NEIMAN MARCUS GROUP INC,1999,1999-07-31,N
14007,NEIMAN MARCUS GROUP INC,2000,2000-07-31,N
14007,NEIMAN MARCUS GROUP INC,2001,2001-07-31,N
14007,NEIMAN MARCUS GROUP INC,2002,2002-07-31,N
14007,NEIMAN MARCUS GROUP INC,2003,2003-07-31,N
14007,NEIMAN MARCUS GROUP INC,2004,2004-07-31,N
14007,NEIMAN MARCUS GROUP INC,2005,2005-07-31,N
14007,NEIMAN MARCUS GROUP INC,2006,2006-07-31,N
14007,NEIMAN MARCUS GROUP INC,2007,2007-07-31,N
14007,NEIMAN MARCUS GROUP INC,2008,2008-07-31,N
14007,NEIMAN MARCUS GROUP INC,2009,2009-07-31,N
14007,NEIMAN MARCUS GROUP INC,2010,2010-07-31,N
14007,NEIMAN MARCUS GROUP INC,2011,2011-07-31,N
14007,NEIMAN MARCUS GROUP INC,2012,2012-07-31,N
14007,NEIMAN MARCUS GROUP INC,2013,2013-07-31,N
14007,NEIMAN MARCUS GROUP INC,2014,2014-07-31,N
14152,VONS COMPANIES INC,1996,1996-12-31,NA
14282,AMPHENOL CORP,1996,1996-12-31,N
14282,AMPHENOL CORP,1997,1997-12-31,N
14282,AMPHENOL CORP,1998,1998-12-31,N
14282,AMPHENOL CORP,1999,1999-12-31,N
14282,AMPHENOL CORP,2000,2000-12-31,N
14282,AMPHENOL CORP,2001,2001-12-31,N
14282,AMPHENOL CORP,2002,2002-12-31,N
14282,AMPHENOL CORP,2003,2003-12-31,N
14282,AMPHENOL CORP,2004,2004-12-31,N
14282,AMPHENOL CORP,2005,2005-12-31,N
14282,AMPHENOL CORP,2006,2006-12-31,N
14282,AMPHENOL CORP,2007,2007-12-31,N
14282,AMPHENOL CORP,2008,2008-12-31,N
14282,AMPHENOL CORP,2009,2009-12-31,N
14282,AMPHENOL CORP,2010,2010-12-31,N
14282,AMPHENOL CORP,2012,2012-12-31,N
14282,AMPHENOL CORP,2013,2013-12-31,N
14282,AMPHENOL CORP,2014,2014-12-31,N
14282,AMPHENOL CORP,2015,2015-12-31,N
14282,AMPHENOL CORP,2016,2016-12-31,N
14282,AMPHENOL CORP,2017,2017-12-31,N
14282,AMPHENOL CORP,2018,2018-12-31,N
14282,AMPHENOL CORP,2019,2019-12-31,N
14282,AMPHENOL CORP,2020,2020-12-31,N
14282,AMPHENOL CORP,2021,2021-12-31,N
14311,POLARIS INC,2002,2002-12-31,N
14311,POLARIS INC,2003,2003-12-31,N
14311,POLARIS INC,2004,2004-12-31,N
14311,POLARIS INC,2005,2005-12-31,N
14311,POLARIS INC,2019,2019-12-31,N
14311,POLARIS INC,2020,2020-12-31,N
14311,POLARIS INC,2021,2021-12-31,N
14325,AVONDALE INDUSTRIES INC,1998,1998-12-31,N
14359,PIONEER NATURAL RESOURCES CO,1996,1996-12-31,N
14359,PIONEER NATURAL RESOURCES CO,1997,1997-12-31,N
14359,PIONEER NATURAL RESOURCES CO,1998,1998-12-31,N
14359,PIONEER NATURAL RESOURCES CO,1999,1999-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2000,2000-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2001,2001-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2002,2002-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2003,2003-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2004,2004-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2005,2005-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2006,2006-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2008,2008-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2009,2009-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2010,2010-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2011,2011-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2012,2012-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2013,2013-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2014,2014-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2015,2015-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2016,2016-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2017,2017-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2018,2018-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2019,2019-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2020,2020-12-31,N
14359,PIONEER NATURAL RESOURCES CO,2021,2021-12-31,N
14363,IMC GLOBAL INC,1996,1996-06-30,N
14363,IMC GLOBAL INC,2003,2003-12-31,N
14370,MANPOWERGROUP,2015,2015-12-31,N
14370,MANPOWERGROUP,2016,2016-12-31,N
14370,MANPOWERGROUP,2017,2017-12-31,N
14370,MANPOWERGROUP,2018,2018-12-31,N
14370,MANPOWERGROUP,2019,2019-12-31,N
14370,MANPOWERGROUP,2020,2020-12-31,N
14370,MANPOWERGROUP,2021,2021-12-31,N
14384,OREGON STEEL MILLS INC,1996,1996-12-31,NA
14384,OREGON STEEL MILLS INC,1997,1997-12-31,NA
14384,OREGON STEEL MILLS INC,1998,1998-12-31,NA
14384,OREGON STEEL MILLS INC,1999,1999-12-31,NA
14384,OREGON STEEL MILLS INC,2000,2000-12-31,NA
14384,OREGON STEEL MILLS INC,2001,2001-12-31,NA
14384,OREGON STEEL MILLS INC,2002,2002-12-31,NA
14384,OREGON STEEL MILLS INC,2003,2003-12-31,NA
14384,OREGON STEEL MILLS INC,2004,2004-12-31,NA
14384,OREGON STEEL MILLS INC,2005,2005-12-31,NA
14405,RICHFOOD HOLDINGS INC,1996,1997-04-30,N
14418,MGM RESORTS INTERNATIONAL,1996,1996-12-31,N
14418,MGM RESORTS INTERNATIONAL,2008,2008-12-31,N
14418,MGM RESORTS INTERNATIONAL,2010,2010-12-31,N
14418,MGM RESORTS INTERNATIONAL,2011,2011-12-31,N
14418,MGM RESORTS INTERNATIONAL,2012,2012-12-31,N
14418,MGM RESORTS INTERNATIONAL,2018,2018-12-31,N
14418,MGM RESORTS INTERNATIONAL,2019,2019-12-31,N
14418,MGM RESORTS INTERNATIONAL,2020,2020-12-31,N
14418,MGM RESORTS INTERNATIONAL,2021,2021-12-31,N
14443,ESSEX GROUP INC,1996,1996-12-31,NA
14443,ESSEX GROUP INC,1997,1997-12-31,NA
14446,IVAX CORP,1998,1998-12-31,N
14489,DELL TECHNOLOGIES INC,1996,1997-01-31,N
14489,DELL TECHNOLOGIES INC,1997,1998-01-31,N
14489,DELL TECHNOLOGIES INC,1998,1999-01-31,N
14489,DELL TECHNOLOGIES INC,1999,2000-01-31,N
14489,DELL TECHNOLOGIES INC,2000,2001-01-31,N
14489,DELL TECHNOLOGIES INC,2001,2002-01-31,N
14489,DELL TECHNOLOGIES INC,2002,2003-01-31,N
14489,DELL TECHNOLOGIES INC,2003,2004-01-31,N
14489,DELL TECHNOLOGIES INC,2004,2005-01-31,N
14489,DELL TECHNOLOGIES INC,2005,2006-01-31,N
14489,DELL TECHNOLOGIES INC,2006,2007-01-31,N
14489,DELL TECHNOLOGIES INC,2007,2008-01-31,N
14489,DELL TECHNOLOGIES INC,2008,2009-01-31,N
14489,DELL TECHNOLOGIES INC,2009,2010-01-31,N
14489,DELL TECHNOLOGIES INC,2010,2011-01-31,N
14489,DELL TECHNOLOGIES INC,2011,2012-01-31,N
14489,DELL TECHNOLOGIES INC,2012,2013-01-31,N
14489,DELL TECHNOLOGIES INC,2013,2014-01-31,N
14489,DELL TECHNOLOGIES INC,2014,2015-01-31,N
14489,DELL TECHNOLOGIES INC,2015,2016-01-31,N
14489,DELL TECHNOLOGIES INC,2016,2017-01-31,N
14503,IMPERIAL SUGAR CO,1996,1997-03-31,N
14503,IMPERIAL SUGAR CO,1997,1997-09-30,N
14503,IMPERIAL SUGAR CO,1998,1998-09-30,N
14503,IMPERIAL SUGAR CO,2000,2000-09-30,N
14503,IMPERIAL SUGAR CO,2001,2001-09-30,N
14503,IMPERIAL SUGAR CO,2002,2002-09-30,N
14503,IMPERIAL SUGAR CO,2003,2003-09-30,N
14503,IMPERIAL SUGAR CO,2004,2004-09-30,N
14503,IMPERIAL SUGAR CO,2005,2005-09-30,N
14503,IMPERIAL SUGAR CO,2006,2006-09-30,N
14503,IMPERIAL SUGAR CO,2007,2007-09-30,N
14503,IMPERIAL SUGAR CO,2008,2008-09-30,N
14503,IMPERIAL SUGAR CO,2009,2009-09-30,N
14503,IMPERIAL SUGAR CO,2010,2010-09-30,N
14503,IMPERIAL SUGAR CO,2011,2011-09-30,N
14535,EW SCRIPPS  -CL A,1996,1996-12-31,NA
14535,EW SCRIPPS  -CL A,1997,1997-12-31,NA
14535,EW SCRIPPS  -CL A,1998,1998-12-31,NA
14535,EW SCRIPPS  -CL A,1999,1999-12-31,NA
14535,EW SCRIPPS  -CL A,2000,2000-12-31,NA
14535,EW SCRIPPS  -CL A,2001,2001-12-31,NA
14535,EW SCRIPPS  -CL A,2002,2002-12-31,NA
14535,EW SCRIPPS  -CL A,2003,2003-12-31,NA
14535,EW SCRIPPS  -CL A,2004,2004-12-31,NA
14535,EW SCRIPPS  -CL A,2005,2005-12-31,NA
14535,EW SCRIPPS  -CL A,2006,2006-12-31,NA
14535,EW SCRIPPS  -CL A,2007,2007-12-31,NA
14535,EW SCRIPPS  -CL A,2008,2008-12-31,NA
14535,EW SCRIPPS  -CL A,2009,2009-12-31,NA
14535,EW SCRIPPS  -CL A,2010,2010-12-31,NA
14535,EW SCRIPPS  -CL A,2011,2011-12-31,NA
14535,EW SCRIPPS  -CL A,2012,2012-12-31,NA
14535,EW SCRIPPS  -CL A,2013,2013-12-31,NA
14535,EW SCRIPPS  -CL A,2014,2014-12-31,NA
14535,EW SCRIPPS  -CL A,2015,2015-12-31,NA
14535,EW SCRIPPS  -CL A,2016,2016-12-31,NA
14535,EW SCRIPPS  -CL A,2017,2017-12-31,NA
14535,EW SCRIPPS  -CL A,2018,2018-12-31,NA
14535,EW SCRIPPS  -CL A,2019,2019-12-31,NA
14535,EW SCRIPPS  -CL A,2020,2020-12-31,NA
14535,EW SCRIPPS  -CL A,2021,2021-12-31,NA
14590,FREEPORT-MCMORAN INC,2018,2018-12-31,N
14593,GAYLORD CONTAINER CP,1996,OK,NA
14593,GAYLORD CONTAINER CP,1997,1997-09-30,NA
14593,GAYLORD CONTAINER CP,1998,1998-09-30,NA
14593,GAYLORD CONTAINER CP,1999,1999-09-30,NA
14593,GAYLORD CONTAINER CP,2000,2000-09-30,NA
14593,GAYLORD CONTAINER CP,2001,2001-09-30,NA
14624,ODP CORP,1996,1996-12-31,N
14624,ODP CORP,2003,2003-12-31,N
14624,ODP CORP,2004,2004-12-31,N
14624,ODP CORP,2007,2007-12-31,N
14624,ODP CORP,2008,2008-12-31,N
14624,ODP CORP,2009,2009-12-31,N
14624,ODP CORP,2010,2010-12-31,N
14624,ODP CORP,2011,2011-12-31,N
14624,ODP CORP,2012,2012-12-31,N
14624,ODP CORP,2013,2013-12-31,N
14624,ODP CORP,2014,2014-12-31,N
14624,ODP CORP,2015,2015-12-31,N
14624,ODP CORP,2016,2016-12-31,N
14624,ODP CORP,2017,2017-12-31,N
14624,ODP CORP,2018,2018-12-31,N
14624,ODP CORP,2019,2019-12-31,N
14624,ODP CORP,2020,2020-12-31,N
14624,ODP CORP,2021,2021-12-31,N
14854,FIRST BRANDS CORP,1996,1996-06-30,N
14878,ORYX ENERGY CO,1998,1998-12-31,N
14890,DURACELL INTERNATIONAL,1996,1996-06-30,NA
14895,MERISEL INC,1996,1996-12-31,N
14895,MERISEL INC,1998,1998-12-31,N
14895,MERISEL INC,1999,1999-12-31,N
14895,MERISEL INC,2000,2000-12-31,N
14895,MERISEL INC,2001,2001-12-31,N
14895,MERISEL INC,2002,2002-12-31,N
14895,MERISEL INC,2003,2003-12-31,N
14895,MERISEL INC,2004,2004-12-31,N
14895,MERISEL INC,2005,2005-12-31,N
14895,MERISEL INC,2006,2006-12-31,N
14895,MERISEL INC,2007,2007-12-31,N
14895,MERISEL INC,2008,2008-12-31,N
14895,MERISEL INC,2009,2009-12-31,N
14934,DEVON ENERGY CORP,2019,2019-12-31,N
14934,DEVON ENERGY CORP,2020,2020-12-31,N
14934,DEVON ENERGY CORP,2021,2021-12-31,N
14960,LABORATORY CP OF AMER HLDGS,1996,1996-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,1997,1997-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,1998,1998-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,1999,1999-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2000,2000-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2001,2001-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2002,2002-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2003,2003-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2004,2004-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2005,2005-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2006,2006-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2007,2007-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2008,2008-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2009,2009-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2010,2010-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2011,2011-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2012,2012-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2013,2013-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2014,2014-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2015,2015-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2016,2016-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2017,2017-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2018,2018-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2019,2019-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2020,2020-12-31,NA
14960,LABORATORY CP OF AMER HLDGS,2021,2021-12-31,NA
15084,BURLINGTON RESOURCES INC,2005,2005-12-31,N
15106,BECKMAN COULTER INC,1996,1996-12-31,N
15106,BECKMAN COULTER INC,2001,2001-12-31,N
15106,BECKMAN COULTER INC,2002,2002-12-31,N
15106,BECKMAN COULTER INC,2007,2007-12-31,N
15106,BECKMAN COULTER INC,2008,2008-12-31,N
15106,BECKMAN COULTER INC,2009,2009-12-31,N
15106,BECKMAN COULTER INC,2010,2010-12-31,N
15110,LYONDELL CHEMICAL CO,2005,2005-12-31,N
15110,LYONDELL CHEMICAL CO,2006,2006-12-31,N
15247,VALERO ENERGY CORP,2020,2020-12-31,N
15247,VALERO ENERGY CORP,2021,2021-12-31,N
15343,MUELLER INDUSTRIES,1996,1996-12-31,N
15343,MUELLER INDUSTRIES,2000,2000-12-31,N
15343,MUELLER INDUSTRIES,2003,2003-12-31,N
15343,MUELLER INDUSTRIES,2004,2004-12-31,N
15343,MUELLER INDUSTRIES,2006,2006-12-31,N
15343,MUELLER INDUSTRIES,2007,2007-12-31,N
15343,MUELLER INDUSTRIES,2008,2008-12-31,N
15343,MUELLER INDUSTRIES,2011,2011-12-31,N
15343,MUELLER INDUSTRIES,2012,2012-12-31,N
15343,MUELLER INDUSTRIES,2013,2013-12-31,N
15343,MUELLER INDUSTRIES,2014,2014-12-31,N
15343,MUELLER INDUSTRIES,2015,2015-12-31,N
15343,MUELLER INDUSTRIES,2016,2016-12-31,N
15343,MUELLER INDUSTRIES,2017,2017-12-31,N
15343,MUELLER INDUSTRIES,2018,2018-12-31,N
15343,MUELLER INDUSTRIES,2019,2019-12-31,N
15343,MUELLER INDUSTRIES,2020,2020-12-31,N
15343,MUELLER INDUSTRIES,2021,2021-12-31,N
15459,TREDEGAR CORP,2000,2000-12-31,N
15459,TREDEGAR CORP,2020,2020-12-31,N
15459,TREDEGAR CORP,2021,2021-12-31,N
15708,ALLERGAN INC,1998,1998-12-31,N
15708,ALLERGAN INC,1999,1999-12-31,N
15708,ALLERGAN INC,2000,2000-12-31,N
15708,ALLERGAN INC,2001,2001-12-31,N
15708,ALLERGAN INC,2002,2002-12-31,N
15708,ALLERGAN INC,2003,2003-12-31,N
15708,ALLERGAN INC,2004,2004-12-31,N
15708,ALLERGAN INC,2005,2005-12-31,N
15708,ALLERGAN INC,2006,2006-12-31,N
15708,ALLERGAN INC,2007,2007-12-31,N
15708,ALLERGAN INC,2008,2008-12-31,N
15708,ALLERGAN INC,2009,2009-12-31,N
15708,ALLERGAN INC,2012,2012-12-31,N
15708,ALLERGAN INC,2013,2013-12-31,N
15708,ALLERGAN INC,2014,2014-12-31,N
16101,ABBVIE INC,2010,2010-12-31,N
16101,ABBVIE INC,2011,2011-12-31,N
16101,ABBVIE INC,2016,2016-12-31,N
16101,ABBVIE INC,2017,2017-12-31,N
16101,ABBVIE INC,2018,2018-12-31,N
16101,ABBVIE INC,2019,2019-12-31,N
16101,ABBVIE INC,2020,2020-12-31,N
16101,ABBVIE INC,2021,2021-12-31,N
16476,LEVI STRAUSS & CO,1996,1996-11-30,N
16476,LEVI STRAUSS & CO,1997,1997-11-30,N
16476,LEVI STRAUSS & CO,1998,1998-11-30,N
16476,LEVI STRAUSS & CO,1999,1999-11-30,N
16476,LEVI STRAUSS & CO,2000,2000-11-30,N
16476,LEVI STRAUSS & CO,2002,2002-11-30,N
16476,LEVI STRAUSS & CO,2003,2003-11-30,N
16476,LEVI STRAUSS & CO,2004,2004-11-30,N
16476,LEVI STRAUSS & CO,2005,2005-11-30,N
16476,LEVI STRAUSS & CO,2006,2006-11-30,N
16476,LEVI STRAUSS & CO,2007,2007-11-30,N
16476,LEVI STRAUSS & CO,2008,2008-11-30,N
16476,LEVI STRAUSS & CO,2009,2009-11-30,N
16476,LEVI STRAUSS & CO,2010,2010-11-30,N
16476,LEVI STRAUSS & CO,2011,2011-11-30,N
16476,LEVI STRAUSS & CO,2012,2012-11-30,N
16476,LEVI STRAUSS & CO,2013,2013-11-30,N
16476,LEVI STRAUSS & CO,2014,2014-11-30,N
16476,LEVI STRAUSS & CO,2015,2015-11-30,N
16476,LEVI STRAUSS & CO,2016,2016-11-30,N
16476,LEVI STRAUSS & CO,2017,2017-11-30,N
16476,LEVI STRAUSS & CO,2018,2018-11-30,N
16476,LEVI STRAUSS & CO,2019,2019-11-30,N
16476,LEVI STRAUSS & CO,2020,2020-11-30,N
16476,LEVI STRAUSS & CO,2021,2021-11-30,N
16477,LEAR CORP,1996,1996-12-31,N
16477,LEAR CORP,2006,2006-12-31,N
16477,LEAR CORP,2007,2007-12-31,N
16477,LEAR CORP,2008,2008-12-31,N
16477,LEAR CORP,2009,2009-12-31,N
16477,LEAR CORP,2010,2010-12-31,N
16477,LEAR CORP,2011,2011-12-31,N
16477,LEAR CORP,2012,2012-12-31,N
16477,LEAR CORP,2013,2013-12-31,N
16477,LEAR CORP,2014,2014-12-31,N
16477,LEAR CORP,2015,2015-12-31,N
16477,LEAR CORP,2016,2016-12-31,N
16477,LEAR CORP,2017,2017-12-31,N
16477,LEAR CORP,2018,2018-12-31,N
16477,LEAR CORP,2019,2019-12-31,N
16477,LEAR CORP,2020,2020-12-31,N
16477,LEAR CORP,2021,2021-12-31,N
16478,EOG RESOURCES INC,1996,1996-12-31,N
16478,EOG RESOURCES INC,1997,1997-12-31,N
16478,EOG RESOURCES INC,1998,1998-12-31,N
16478,EOG RESOURCES INC,2008,2008-12-31,N
16478,EOG RESOURCES INC,2009,2009-12-31,N
16478,EOG RESOURCES INC,2010,2010-12-31,N
16478,EOG RESOURCES INC,2011,2011-12-31,N
16478,EOG RESOURCES INC,2012,2012-12-31,N
16478,EOG RESOURCES INC,2013,2013-12-31,N
16478,EOG RESOURCES INC,2014,2014-12-31,N
16478,EOG RESOURCES INC,2015,2015-12-31,N
16478,EOG RESOURCES INC,2016,2016-12-31,N
16478,EOG RESOURCES INC,2017,2017-12-31,N
16478,EOG RESOURCES INC,2018,2018-12-31,N
16478,EOG RESOURCES INC,2019,2019-12-31,N
16478,EOG RESOURCES INC,2020,2020-12-31,N
16478,EOG RESOURCES INC,2021,2021-12-31,N
16721,ELECTRONIC ARTS INC,1996,1997-03-31,N
16721,ELECTRONIC ARTS INC,2003,2004-03-31,N
16721,ELECTRONIC ARTS INC,2004,2005-03-31,N
16721,ELECTRONIC ARTS INC,2005,2006-03-31,N
16721,ELECTRONIC ARTS INC,2006,2007-03-31,N
16721,ELECTRONIC ARTS INC,2007,2008-03-31,N
16721,ELECTRONIC ARTS INC,2008,2009-03-31,N
16721,ELECTRONIC ARTS INC,2012,2013-03-31,N
16721,ELECTRONIC ARTS INC,2013,2014-03-31,N
16721,ELECTRONIC ARTS INC,2014,2015-03-31,N
16721,ELECTRONIC ARTS INC,2015,2016-03-31,N
16721,ELECTRONIC ARTS INC,2017,2018-03-31,N
16721,ELECTRONIC ARTS INC,2018,2019-03-31,N
16721,ELECTRONIC ARTS INC,2019,2020-03-31,N
16721,ELECTRONIC ARTS INC,2020,2021-03-31,N
16721,ELECTRONIC ARTS INC,2021,2022-03-31,N
17110,SOLECTRON CORP,1997,1997-08-31,N
17110,SOLECTRON CORP,2005,2005-08-31,N
17110,SOLECTRON CORP,2006,2006-08-31,N
17812,HD SUPPLY HOLDINGS INC,2012,2013-01-31,NA
17812,HD SUPPLY HOLDINGS INC,2013,2014-01-31,NA
17812,HD SUPPLY HOLDINGS INC,2014,2015-01-31,NA
17812,HD SUPPLY HOLDINGS INC,2015,2016-01-31,NA
17812,HD SUPPLY HOLDINGS INC,2016,2017-01-31,NA
17812,HD SUPPLY HOLDINGS INC,2017,2018-01-31,NA
17812,HD SUPPLY HOLDINGS INC,2018,2019-01-31,NA
17812,HD SUPPLY HOLDINGS INC,2019,2020-01-31,NA
17928,IQVIA HOLDINGS INC,2011,2011-12-31,NA
17928,IQVIA HOLDINGS INC,2012,2012-12-31,NA
17928,IQVIA HOLDINGS INC,2013,2013-12-31,NA
17928,IQVIA HOLDINGS INC,2014,2014-12-31,NA
17928,IQVIA HOLDINGS INC,2015,2015-12-31,NA
17928,IQVIA HOLDINGS INC,2016,2016-12-31,NA
17928,IQVIA HOLDINGS INC,2017,2017-12-31,NA
17928,IQVIA HOLDINGS INC,2018,2018-12-31,NA
17928,IQVIA HOLDINGS INC,2019,2019-12-31,NA
17928,IQVIA HOLDINGS INC,2020,2020-12-31,NA
17928,IQVIA HOLDINGS INC,2021,2021-12-31,NA
18003,PLY GEM HOLDINGS INC,2008,2008-12-31,NA
18003,PLY GEM HOLDINGS INC,2009,2009-12-31,NA
18003,PLY GEM HOLDINGS INC,2010,2010-12-31,NA
18003,PLY GEM HOLDINGS INC,2011,2011-12-31,NA
18003,PLY GEM HOLDINGS INC,2012,2012-12-31,NA
18003,PLY GEM HOLDINGS INC,2013,2013-12-31,NA
18003,PLY GEM HOLDINGS INC,2014,2014-12-31,NA
18003,PLY GEM HOLDINGS INC,2015,2015-12-31,NA
18003,PLY GEM HOLDINGS INC,2016,2016-12-31,NA
18003,PLY GEM HOLDINGS INC,2017,2017-12-31,NA
18036,COMMSCOPE HOLDING CO INC,2011,2011-12-31,N
18036,COMMSCOPE HOLDING CO INC,2013,2013-12-31,N
18036,COMMSCOPE HOLDING CO INC,2014,2014-12-31,N
18036,COMMSCOPE HOLDING CO INC,2015,2015-12-31,N
18036,COMMSCOPE HOLDING CO INC,2016,2016-12-31,N
18036,COMMSCOPE HOLDING CO INC,2017,2017-12-31,N
18036,COMMSCOPE HOLDING CO INC,2018,2018-12-31,N
18036,COMMSCOPE HOLDING CO INC,2019,2019-12-31,N
18036,COMMSCOPE HOLDING CO INC,2020,2020-12-31,N
18036,COMMSCOPE HOLDING CO INC,2021,2021-12-31,N
18043,NEWS CORP,2021,2021-06-30,N
18043,NEWS CORP,2022,2022-06-30,N
18312,US FOODS HOLDING CORP,2012,2012-12-31,NA
18312,US FOODS HOLDING CORP,2013,2013-12-31,NA
18312,US FOODS HOLDING CORP,2014,2014-12-31,NA
18312,US FOODS HOLDING CORP,2015,2015-12-31,NA
18312,US FOODS HOLDING CORP,2020,2020-12-31,NA
18312,US FOODS HOLDING CORP,2021,2021-12-31,NA
18468,PLAINS GP HOLDINGS LP,2011,2011-12-31,NA
18468,PLAINS GP HOLDINGS LP,2012,2012-12-31,NA
18468,PLAINS GP HOLDINGS LP,2013,2013-12-31,NA
18468,PLAINS GP HOLDINGS LP,2014,2014-12-31,NA
18468,PLAINS GP HOLDINGS LP,2015,2015-12-31,NA
18468,PLAINS GP HOLDINGS LP,2016,2016-12-31,NA
18468,PLAINS GP HOLDINGS LP,2017,2017-12-31,NA
18468,PLAINS GP HOLDINGS LP,2018,2018-12-31,NA
18468,PLAINS GP HOLDINGS LP,2019,2019-12-31,NA
18468,PLAINS GP HOLDINGS LP,2020,2020-12-31,NA
18468,PLAINS GP HOLDINGS LP,2021,2021-12-31,NA
18498,MURPHY USA INC,2011,2011-12-31,N
18498,MURPHY USA INC,2012,2012-12-31,N
18498,MURPHY USA INC,2013,2013-12-31,N
18498,MURPHY USA INC,2014,2014-12-31,N
18498,MURPHY USA INC,2015,2015-12-31,N
18498,MURPHY USA INC,2016,2016-12-31,N
18498,MURPHY USA INC,2017,2017-12-31,N
18498,MURPHY USA INC,2018,2018-12-31,N
18498,MURPHY USA INC,2019,2019-12-31,N
18498,MURPHY USA INC,2020,2020-12-31,N
18498,MURPHY USA INC,2021,2021-12-31,N
18675,BURLINGTON STORES INC,2011,2012-01-31,NA
18675,BURLINGTON STORES INC,2012,2013-01-31,NA
18675,BURLINGTON STORES INC,2013,2014-01-31,NA
