Global Company Key,Company Name,Row Number,Page Number,Filing Date,Doctype
10405,"ATI Airtest Technologies, Inc.",9,1,12/30/2010,Annual Report
10405,"ATI Airtest Technologies, Inc.",10,1,12/30/2009,Annual Report
10405,"ATI Airtest Technologies, Inc.",1,2,12/30/2018,Annual Report
10405,"ATI Airtest Technologies, Inc.",2,2,12/30/2017,Annual Report
10405,"ATI Airtest Technologies, Inc.",3,2,12/30/2016,Annual Report
10405,"ATI Airtest Technologies, Inc.",4,2,12/30/2015,Annual Report
10405,"ATI Airtest Technologies, Inc.",5,2,12/30/2014,Annual Report
10405,"ATI Airtest Technologies, Inc.",6,2,12/30/2013,Annual Report
10405,"ATI Airtest Technologies, Inc.",7,2,12/30/2012,Annual Report
10405,"ATI Airtest Technologies, Inc.",8,2,12/30/2011,Annual Report
10405,"ATI Airtest Technologies, Inc.",9,2,12/30/2010,Annual Report
10405,"ATI Airtest Technologies, Inc.",10,2,12/30/2009,Annual Report
10405,"ATI Airtest Technologies, Inc.",1,3,12/30/2018,Annual Report
10405,"ATI Airtest Technologies, Inc.",2,3,12/30/2017,Annual Report
10405,"ATI Airtest Technologies, Inc.",3,3,12/30/2016,Annual Report
10405,"ATI Airtest Technologies, Inc.",4,3,12/30/2015,Annual Report
10405,"ATI Airtest Technologies, Inc.",5,3,12/30/2014,Annual Report
10405,"ATI Airtest Technologies, Inc.",6,3,12/30/2013,Annual Report
10405,"ATI Airtest Technologies, Inc.",7,3,12/30/2012,Annual Report
10405,"ATI Airtest Technologies, Inc.",8,3,12/30/2011,Annual Report
10405,"ATI Airtest Technologies, Inc.",9,3,12/30/2010,Annual Report
10405,"ATI Airtest Technologies, Inc.",10,3,12/30/2009,Annual Report
10405,"ATI Airtest Technologies, Inc.",1,4,12/30/2018,Annual Report
10405,"ATI Airtest Technologies, Inc.",2,4,12/30/2017,Annual Report
10405,"ATI Airtest Technologies, Inc.",3,4,12/30/2016,Annual Report
10405,"ATI Airtest Technologies, Inc.",4,4,12/30/2015,Annual Report
10405,"ATI Airtest Technologies, Inc.",5,4,12/30/2014,Annual Report
10405,"ATI Airtest Technologies, Inc.",6,4,12/30/2013,Annual Report
10405,"ATI Airtest Technologies, Inc.",7,4,12/30/2012,Annual Report
10405,"ATI Airtest Technologies, Inc.",8,4,12/30/2011,Annual Report
10405,"ATI Airtest Technologies, Inc.",9,4,12/30/2010,Annual Report
10405,"ATI Airtest Technologies, Inc.",10,4,12/30/2009,Annual Report
10407,TELEFLEX INC *,1,1,12/30/2002,Annual Report
10407,TELEFLEX INC *,2,1,12/30/2001,Annual Report
10407,TELEFLEX INC *,3,1,12/30/2000,Annual Report
10407,TELEFLEX INC *,4,1,12/30/1999,Annual Report
10407,TELEFLEX INC *,5,1,12/30/1998,Annual Report
10407,TELEFLEX INC *,6,1,12/30/1997,Annual Report
10407,TELEFLEX INC *,7,1,12/30/1995,Annual Report
10411,Telephone & Data Systems Inc,1,1,12/30/2021,Annual Report
10411,Telephone & Data Systems Inc,2,1,12/30/2020,Annual Report
10411,Telephone & Data Systems Inc,3,1,12/30/2019,Annual Report
10411,Telephone & Data Systems Inc,4,1,12/30/2015,Annual Report
10411,Telephone & Data Systems Inc,5,1,12/30/2014,Annual Report
10411,Telephone & Data Systems Inc,6,1,12/30/2013,Annual Report
10411,Telephone & Data Systems Inc,7,1,12/30/2012,Annual Report
10411,Telephone & Data Systems Inc,8,1,12/30/2011,Annual Report
10411,Telephone & Data Systems Inc,9,1,12/30/2010,Annual Report
10411,Telephone & Data Systems Inc,10,1,12/30/2009,Annual Report
10411,Telephone & Data Systems Inc,1,2,12/30/2008,Annual Report
10411,Telephone & Data Systems Inc,2,2,12/30/2004,Annual Report
10411,Telephone & Data Systems Inc,3,2,12/30/2003,Annual Report
10411,Telephone & Data Systems Inc,4,2,12/30/2002,Annual Report
10411,Telephone & Data Systems Inc,5,2,12/30/2001,Annual Report
10411,Telephone & Data Systems Inc,6,2,12/30/2000,Annual Report
10411,Telephone & Data Systems Inc,7,2,12/30/1999,Annual Report
10411,Telephone & Data Systems Inc,8,2,12/30/1998,Annual Report
10411,"Telephone & Data Systems, Inc.",9,2,12/30/1998,Annual Report
10411,Telephone & Data Systems Inc,10,2,12/30/1997,Annual Report
10411,Telephone & Data Systems Inc,1,3,12/30/1996,Annual Report
10411,"Telephone & Data Systems, Inc.",2,3,12/30/1992,Annual Report
10411,"Telephone & Data Systems, Inc.",3,3,12/30/1990,Annual Report
10411,"Telephone & Data Systems, Inc.",4,3,12/30/1988,Annual Report
10420,"Tellabs, Inc.",1,1,12/30/2010,Annual Report
10420,"Tellabs, Inc.",2,1,12/31/2009,Annual Report
10420,"Tellabs, Inc.",3,1,01/01/2009,Annual Report
10420,"Tellabs, Inc.",4,1,12/27/2007,Annual Report
10420,"Tellabs, Inc.",5,1,12/28/2006,Annual Report
10420,"Tellabs, Inc.",6,1,12/29/2005,Annual Report
10420,"Tellabs, Inc.",7,1,12/30/2004,Annual Report
10420,"Tellabs, Inc.",8,1,01/01/2004,Annual Report
10420,"Tellabs, Inc.",9,1,12/26/2002,Annual Report
10420,"Tellabs, Inc.",10,1,12/27/2001,Annual Report
10420,"Tellabs, Inc.",1,2,12/28/2000,Annual Report
10420,"Tellabs, Inc.",2,2,12/30/1999,Annual Report
10420,"Tellabs, Inc.",3,2,12/31/1998,Annual Report
10420,"Tellabs, Inc.",4,2,01/01/1998,Annual Report
10420,"Tellabs, Inc.",5,2,12/26/1996,Annual Report
10426,TEMPLE-INLAND INC *,1,1,12/30/2002,Annual Report
10426,Temple-Inland Inc.,2,1,12/27/2002,Annual Report
10426,TEMPLE-INLAND INC *,3,1,12/30/2001,Annual Report
10426,Temple-Inland Inc.,4,1,12/28/2001,Annual Report
10426,Temple-Inland Inc.,5,1,12/29/2000,Annual Report
10426,Temple-Inland Inc.,6,1,12/31/1999,Annual Report
10426,Temple-Inland Inc.,7,1,01/01/1999,Annual Report
10426,Temple-Inland Inc.,8,1,01/02/1998,Annual Report
10426,Temple-Inland Inc.,9,1,12/30/1993,Annual Report
10443,Tenneco Inc,1,1,12/30/2007,Annual Report
10443,Tenneco Inc. *,2,1,12/30/2006,Annual Report
10443,Tenneco Inc.,3,1,12/30/2005,Annual Report
10443,Tenneco Inc,4,1,12/30/1999,Annual Report
10443,Tenneco Inc,5,1,12/30/1998,Annual Report
10443,Tenneco Inc,6,1,12/30/1997,Annual Report
10443,Tenneco Inc,7,1,12/30/1996,Annual Report
10443,Tenneco Inc,8,1,12/30/1995,Annual Report
10443,TENNECO INC,9,1,12/30/1994,Annual Report
10443,TENNECO INC *,10,1,12/30/1994,Annual Report
10443,Tenneco Inc,1,2,12/30/1994,Annual Report
10443,TENNECO INC,2,2,12/30/1993,Annual Report
10443,Tenneco Inc,3,2,12/30/1993,Annual Report
10443,TENNECO INC,4,2,12/30/1992,Annual Report
10443,Tenneco Inc,5,2,12/30/1992,Annual Report
10443,TENNECO INC,6,2,12/30/1991,Annual Report
10443,Tenneco Inc,7,2,12/30/1991,Annual Report
10443,TENNECO INC,8,2,12/30/1990,Annual Report
10443,Tenneco Inc,9,2,12/30/1990,Annual Report
10443,Tenneco Inc,10,2,12/30/1989,Annual Report
10443,TENNECO INC,1,3,12/30/1989,Annual Report
10443,Tenneco Inc,2,3,12/30/1989,Annual Report
10443,Tenneco Inc,3,3,12/30/1989,Annual Report
10443,TENNECO INC,4,3,12/30/1988,Annual Report
10443,Tenneco Inc,5,3,12/30/1988,Annual Report
10443,Tenneco Inc,6,3,12/30/1988,Annual Report
10443,TENNECO INC,7,3,12/30/1987,Annual Report
10443,Tenneco Inc,8,3,12/30/1987,Annual Report
10443,Tenneco Inc,9,3,12/30/1986,Annual Report
10443,TENNECO INC,10,3,12/30/1986,Annual Report
10443,Tenneco Inc,1,4,12/30/1986,Annual Report
10443,Tenneco Inc,2,4,12/30/1986,Annual Report
10443,Tenneco Inc,3,4,12/30/1985,Annual Report
10443,TENNECO INC,4,4,12/30/1985,Annual Report
10443,TENNECO INC,5,4,12/30/1984,Annual Report
10443,TENNECO INC,6,4,12/30/1983,Annual Report
10443,Tenneco Inc,7,4,12/30/1983,Annual Report
10443,Tenneco Inc,8,4,12/30/1982,Annual Report
10443,Tenneco Inc,9,4,12/30/1981,Annual Report
10443,Tenneco Inc,10,4,12/30/1980,Annual Report
10443,TENNECO INC,1,5,12/30/1979,Annual Report
10443,TENNECO INC,2,5,12/30/1978,Annual Report
10443,TENNECO INC,3,5,12/30/1977,Annual Report
10443,Tenneco Inc,4,5,12/30/1976,Annual Report
10443,TENNECO INC,5,5,12/30/1976,Annual Report
10443,Tenneco Inc,6,5,12/30/1975,Annual Report
10443,Tenneco Inc.,7,5,12/30/1974,Annual Report
10443,Tenneco Inc.,8,5,12/30/1973,Annual Report
10443,Tenneco Inc.,9,5,12/30/1973,Annual Report
10443,Tenneco Inc.,10,5,12/30/1972,Annual Report
10443,Tenneco Inc.,1,6,12/30/1971,Annual Report
10443,Tenneco Inc.,2,6,12/30/1970,Annual Report
10443,Tenneco Inc.,3,6,12/30/1969,Annual Report
10443,Tenneco Inc.,4,6,12/30/1968,Annual Report
10443,Tenneco Inc.,5,6,12/30/1967,Annual Report
10443,Tenneco Inc.,6,6,12/30/1966,Annual Report
10443,Tenneco Automotive Inc. *,7,6,12/30/2004,Annual Report
10443,Tenneco Automotive Inc. *,8,6,12/30/2003,Annual Report
10443,Tenneco Automotive Inc. *,9,6,12/30/2001,Annual Report
10443,Tenneco Automotive Inc. *,10,6,12/30/2000,Annual Report
10466,Andeavor,1,1,12/30/2009,Annual Report
10466,Andeavor,2,1,12/30/2006,Annual Report
10466,Andeavor,3,1,12/30/1996,Annual Report
10466,Andeavor,4,1,12/30/1995,Annual Report
10482,Texaco Inc.,1,1,12/30/2000,Annual Report
10482,TEXACO INC *,2,1,12/30/2000,Annual Report
10482,Texaco Inc.,3,1,12/30/1999,Annual Report
10482,TEXACO INC *,4,1,12/30/1999,Annual Report
10482,Texaco Inc.,5,1,12/30/1998,Annual Report
10482,TEXACO INC *,6,1,12/30/1998,Annual Report
10482,Texaco Inc.,7,1,12/30/1997,Annual Report
10482,TEXACO INC *,8,1,12/30/1997,Annual Report
10482,Texaco Inc.,9,1,12/30/1996,Annual Report
10482,TEXACO INC *,10,1,12/30/1996,Annual Report
10482,Texaco Inc.,1,2,12/30/1996,Annual Report
10482,Texaco Inc.,2,2,12/30/1995,Annual Report
10482,TEXACO INC *,3,2,12/30/1995,Annual Report
10482,Texaco Inc.,4,2,12/30/1995,Annual Report
10482,Texaco Inc.,5,2,12/30/1994,Annual Report
10482,TEXACO INC,6,2,12/30/1994,Annual Report
10482,TEXACO INC *,7,2,12/30/1994,Annual Report
10482,Texaco Inc.,8,2,12/30/1994,Annual Report
10482,TEXACO INC,9,2,12/30/1993,Annual Report
10482,Texaco Inc.,10,2,12/30/1993,Annual Report
10482,TEXACO INC,1,3,12/30/1992,Annual Report
10482,Texaco Inc.,2,3,12/30/1992,Annual Report
10482,TEXACO INC,3,3,12/30/1991,Annual Report
10482,Texaco Inc.,4,3,12/30/1991,Annual Report
10482,TEXACO INC,5,3,12/30/1990,Annual Report
10482,Texaco Inc.,6,3,12/30/1990,Annual Report
10482,Texaco Inc.,7,3,12/30/1989,Annual Report
10482,TEXACO INC,8,3,12/30/1989,Annual Report
10482,Texaco Inc.,9,3,12/30/1989,Annual Report
10482,TEXACO INC,10,3,12/30/1988,Annual Report
10482,Texaco Inc.,1,4,12/30/1988,Annual Report
10482,TEXACO INC,2,4,12/30/1987,Annual Report
10482,Texaco Inc.,3,4,12/30/1987,Annual Report
10482,TEXACO INC,4,4,12/30/1986,Annual Report
10482,Texaco Inc.,5,4,12/30/1986,Annual Report
10482,TEXACO INC,6,4,12/30/1985,Annual Report
10482,Texaco Inc.,7,4,12/30/1984,Annual Report
10482,TEXACO INC,8,4,12/30/1984,Annual Report
10482,Texaco Inc.,9,4,12/30/1983,Annual Report
10482,TEXACO INC,10,4,12/30/1983,Annual Report
10482,Texaco Inc.,1,5,12/30/1988,Annual Report
10482,TEXACO INC,2,5,12/30/1987,Annual Report
10482,Texaco Inc.,3,5,12/30/1987,Annual Report
10482,TEXACO INC,4,5,12/30/1986,Annual Report
10482,Texaco Inc.,5,5,12/30/1986,Annual Report
10482,TEXACO INC,6,5,12/30/1985,Annual Report
10482,Texaco Inc.,7,5,12/30/1984,Annual Report
10482,TEXACO INC,8,5,12/30/1984,Annual Report
10482,Texaco Inc.,9,5,12/30/1983,Annual Report
10482,TEXACO INC,10,5,12/30/1983,Annual Report
10482,Texaco Inc.,1,6,12/30/1988,Annual Report
10482,TEXACO INC,2,6,12/30/1987,Annual Report
10482,Texaco Inc.,3,6,12/30/1987,Annual Report
10482,TEXACO INC,4,6,12/30/1986,Annual Report
10482,Texaco Inc.,5,6,12/30/1986,Annual Report
10482,TEXACO INC,6,6,12/30/1985,Annual Report
10482,Texaco Inc.,7,6,12/30/1984,Annual Report
10482,TEXACO INC,8,6,12/30/1984,Annual Report
10482,Texaco Inc.,9,6,12/30/1983,Annual Report
10482,TEXACO INC,10,6,12/30/1983,Annual Report
10482,Texaco Inc.,1,7,12/30/1988,Annual Report
10482,TEXACO INC,2,7,12/30/1987,Annual Report
10482,Texaco Inc.,3,7,12/30/1987,Annual Report
10482,TEXACO INC,4,7,12/30/1986,Annual Report
10482,Texaco Inc.,5,7,12/30/1986,Annual Report
10482,TEXACO INC,6,7,12/30/1985,Annual Report
10482,Texaco Inc.,7,7,12/30/1984,Annual Report
10482,TEXACO INC,8,7,12/30/1984,Annual Report
10482,Texaco Inc.,9,7,12/30/1983,Annual Report
10482,TEXACO INC,10,7,12/30/1983,Annual Report
10482,Texaco Inc.,1,8,12/30/1988,Annual Report
10482,TEXACO INC,2,8,12/30/1987,Annual Report
10482,Texaco Inc.,3,8,12/30/1987,Annual Report
10482,TEXACO INC,4,8,12/30/1986,Annual Report
10482,Texaco Inc.,5,8,12/30/1986,Annual Report
10482,TEXACO INC,6,8,12/30/1985,Annual Report
10482,Texaco Inc.,7,8,12/30/1984,Annual Report
10482,TEXACO INC,8,8,12/30/1984,Annual Report
10482,Texaco Inc.,9,8,12/30/1983,Annual Report
10482,TEXACO INC,10,8,12/30/1983,Annual Report
10482,Texaco Inc.,1,9,12/30/1988,Annual Report
10482,TEXACO INC,2,9,12/30/1987,Annual Report
10482,Texaco Inc.,3,9,12/30/1987,Annual Report
10482,TEXACO INC,4,9,12/30/1986,Annual Report
10482,Texaco Inc.,5,9,12/30/1986,Annual Report
10482,TEXACO INC,6,9,12/30/1985,Annual Report
10482,Texaco Inc.,7,9,12/30/1984,Annual Report
10482,TEXACO INC,8,9,12/30/1984,Annual Report
10482,Texaco Inc.,9,9,12/30/1983,Annual Report
10482,TEXACO INC,10,9,12/30/1983,Annual Report
10482,Texaco Inc.,1,10,12/30/1988,Annual Report
10482,TEXACO INC,2,10,12/30/1987,Annual Report
10482,Texaco Inc.,3,10,12/30/1987,Annual Report
10482,TEXACO INC,4,10,12/30/1986,Annual Report
10482,Texaco Inc.,5,10,12/30/1986,Annual Report
10482,TEXACO INC,6,10,12/30/1985,Annual Report
10482,Texaco Inc.,7,10,12/30/1984,Annual Report
10482,TEXACO INC,8,10,12/30/1984,Annual Report
10482,Texaco Inc.,9,10,12/30/1983,Annual Report
10482,TEXACO INC,10,10,12/30/1983,Annual Report
10484,United Airlines Holdings Inc,1,1,12/30/2013,Annual Report
10484,United Airlines Holdings Inc,2,1,12/30/2010,Annual Report
10484,United Airlines Holdings Inc,3,1,12/30/2009,Annual Report
10484,United Airlines Holdings Inc,4,1,12/30/2008,Annual Report
10484,United Airlines Holdings Inc,5,1,12/30/2007,Annual Report
10484,United Airlines Holdings Inc,6,1,12/30/2006,Annual Report
10484,United Airlines Holdings Inc,7,1,12/30/2005,Annual Report
10484,United Airlines Holdings Inc,8,1,12/30/2004,Annual Report
10484,United Airlines Holdings Inc,9,1,12/30/2003,Annual Report
10484,United Airlines Holdings Inc,10,1,12/30/2002,Annual Report
10484,United Airlines Holdings Inc,1,2,12/30/2001,Annual Report
10484,United Airlines Holdings Inc,2,2,12/30/2001,Annual Report
10484,United Airlines Holdings Inc,3,2,12/31/2000,Annual Report
10484,United Airlines Holdings Inc,4,2,12/30/2000,Annual Report
10484,United Airlines Holdings Inc,5,2,12/31/1999,Annual Report
10484,United Airlines Holdings Inc,6,2,12/30/1999,Annual Report
10484,United Airlines Holdings Inc,7,2,12/31/1998,Annual Report
10484,United Airlines Holdings Inc,8,2,12/31/1997,Annual Report
10484,United Airlines Holdings Inc,9,2,12/30/1997,Annual Report
10484,United Airlines Holdings Inc,10,2,12/31/1996,Annual Report
10484,United Airlines Holdings Inc,1,3,12/30/1996,Annual Report
10484,United Airlines Holdings Inc,2,3,12/31/1995,Annual Report
10484,United Airlines Holdings Inc,3,3,12/30/1994,Annual Report
10484,United Airlines Holdings Inc,4,3,12/30/1991,Annual Report
10484,United Airlines Holdings Inc,5,3,12/30/1990,Annual Report
10484,United Airlines Holdings Inc *,6,3,12/30/1988,Annual Report
10484,United Airlines Holdings Inc *,7,3,12/30/1986,Annual Report
10499,Texas Instruments Inc.,1,1,12/30/2020,Annual Report
10499,Texas Instruments Inc.,2,1,12/30/2015,Annual Report
10499,Texas Instruments Inc.,3,1,12/30/2014,Annual Report
10499,Texas Instruments Inc.,4,1,12/30/2013,Annual Report
10499,Texas Instruments Inc.,5,1,12/30/2013,Annual Report
10499,Texas Instruments Inc.,6,1,12/30/2012,Annual Report
10499,Texas Instruments Inc.,7,1,12/30/2012,Annual Report
10499,Texas Instruments Inc.,8,1,12/30/2011,Annual Report
10499,Texas Instruments Inc.,9,1,12/30/2011,Annual Report
10499,Texas Instruments Inc.,10,1,12/30/2010,Annual Report
10499,Texas Instruments Inc.,1,2,12/30/2010,Annual Report
10499,Texas Instruments Inc.,2,2,12/30/2009,Annual Report
10499,Texas Instruments Inc.,3,2,12/30/2008,Annual Report
10499,Texas Instruments Inc.,4,2,12/30/2007,Annual Report
10499,Texas Instruments Inc.,5,2,12/30/2006,Annual Report
10499,Texas Instruments Inc.,6,2,12/30/2005,Annual Report
10499,Texas Instruments Inc.,7,2,12/30/2004,Annual Report
10499,Texas Instruments Inc.,8,2,12/30/2004,Annual Report
10499,Texas Instruments Inc.,9,2,12/30/2003,Annual Report
10499,Texas Instruments Inc.,10,2,12/30/2003,Annual Report
10499,Texas Instruments Inc.,1,3,12/30/2002,Annual Report
10499,Texas Instruments Inc.,2,3,12/30/2002,Annual Report
10499,Texas Instruments Inc.,3,3,12/31/2000,Annual Report
10499,Texas Instruments Inc.,4,3,12/31/1999,Annual Report
10499,Texas Instruments Inc.,5,3,12/31/1998,Annual Report
10499,Texas Instruments Inc.,6,3,12/30/1998,Annual Report
10499,Texas Instruments Inc.,7,3,12/31/1997,Annual Report
10499,Texas Instruments Inc.,8,3,12/30/1997,Annual Report
10499,Texas Instruments Inc.,9,3,12/31/1996,Annual Report
10499,Texas Instruments Inc.,10,3,12/30/1996,Annual Report
10499,Texas Instruments Inc.,1,4,12/31/1995,Annual Report
10499,Texas Instruments Inc.,2,4,12/30/1995,Annual Report
10499,Texas Instruments Inc.,3,4,12/30/1994,Annual Report
10499,Texas Instruments Inc.,4,4,12/30/1991,Annual Report
10499,Texas Instruments Inc.,5,4,12/30/1991,Annual Report
10499,Texas Instruments Inc.,6,4,12/30/1990,Annual Report
10499,Texas Instruments Inc.,7,4,12/30/1990,Annual Report
10499,Texas Instruments Inc.,8,4,12/30/1989,Annual Report
10499,Texas Instruments Inc.,9,4,12/30/1988,Annual Report
10499,Texas Instruments Inc.,10,4,12/30/1987,Annual Report
10499,Texas Instruments Inc.,1,5,12/30/1986,Annual Report
10499,Texas Instruments Inc.,2,5,12/30/1985,Annual Report
10499,Texas Instruments Inc.,3,5,12/30/1984,Annual Report
10499,Texas Instruments Inc.,4,5,12/30/1976,Annual Report
10499,"Texas Instruments, Inc.",5,5,12/30/1975,Annual Report
10499,"Texas Instruments, Inc.",6,5,12/30/1973,Annual Report
10499,"Texas Instruments, Inc.",7,5,12/30/1972,Annual Report
10499,"Texas Instruments, Inc.",8,5,12/30/1971,Annual Report
10499,"Texas Instruments, Inc.",9,5,12/30/1970,Annual Report
10499,"Texas Instruments, Inc.",10,5,12/30/1969,Annual Report
10499,"Texas Instruments, Inc.",1,6,12/30/1968,Annual Report
10499,"Texas Instruments, Inc.",2,6,12/30/1967,Annual Report
10499,"Texas Instruments, Inc.",3,6,12/30/1966,Annual Report
10499,"Texas Instruments, Inc.",4,6,12/30/1965,Annual Report
10499,"Texas Instruments, Inc.",5,6,12/30/1964,Annual Report
10499,"Texas Instruments, Inc.",6,6,12/30/1963,Annual Report
10499,"Texas Instruments, Inc.",7,6,12/30/1962,Annual Report
10499,"Texas Instruments, Inc.",8,6,12/30/1961,Annual Report
10499,"Texas Instruments, Inc.",9,6,12/30/1960,Annual Report
10499,"Texas Instruments, Inc.",10,6,12/30/1959,Annual Report
10499,"Texas Instruments, Inc.",1,7,12/30/1958,Annual Report
10499,"Texas Instruments, Inc.",2,7,12/30/1957,Annual Report
10499,"Texas Instruments, Inc.",3,7,12/30/1955,Annual Report
10499,"Texas Instruments, Inc.",4,7,12/30/1954,Annual Report
10499,"Texas Instruments, Inc.",5,7,12/30/1953,Annual Report
10499,Texas Instruments Inc.,6,7,12/30/2004,Annual Report
10499,Texas Instruments Inc.,7,7,12/30/2003,Annual Report
10499,Texas Instruments Inc.,8,7,12/30/2002,Annual Report
10499,TEXAS INSTRUMENTS INC *,9,7,12/30/2001,Annual Report
10499,TEXAS INSTRUMENTS INC *,10,7,12/30/2000,Annual Report
10499,TEXAS INSTRUMENTS INC *,1,8,12/30/1999,Annual Report
10499,TEXAS INSTRUMENTS INC *,2,8,12/30/1998,Annual Report
10499,TEXAS INSTRUMENTS INC *,3,8,12/30/1997,Annual Report
10499,TEXAS INSTRUMENTS INC *,4,8,12/30/1996,Annual Report
10499,TEXAS INSTRUMENTS INC *,5,8,12/30/1995,Annual Report
10499,TEXAS INSTRUMENTS INC,6,8,12/30/1994,Annual Report
10499,TEXAS INSTRUMENTS INC,7,8,12/30/1989,Annual Report
10499,Texas Instruments Inc. *,8,8,12/30/1983,Annual Report
10499,Texas Instruments Inc.,9,8,12/30/1982,Annual Report
10499,Texas Instruments Inc.,10,8,12/30/1981,Annual Report
10519,Textron Inc,1,1,12/31/2010,Annual Report
10519,Textron Inc,2,1,01/01/2010,Annual Report
10519,Textron Inc,3,1,01/02/2009,Annual Report
10519,Textron Inc,4,1,12/30/2007,Annual Report
10519,Textron Inc,5,1,12/28/2007,Annual Report
10519,Textron Inc,6,1,12/30/2006,Annual Report
10519,Textron Inc,7,1,12/30/2005,Annual Report
10519,Textron Inc,8,1,12/30/2004,Annual Report
10519,Textron Inc,9,1,01/02/2004,Annual Report
10519,Textron Inc,10,1,01/02/2004,Annual Report
10519,Textron Inc,1,2,12/30/2003,Annual Report
10519,Textron Inc,2,2,12/27/2002,Annual Report
10519,Textron Inc,3,2,12/27/2002,Annual Report
10519,TEXTRON INC *,4,2,12/30/2001,Annual Report
10519,Textron Inc,5,2,12/28/2001,Annual Report
10519,Textron Inc,6,2,12/28/2001,Annual Report
10519,Textron Inc,7,2,12/31/2000,Annual Report
10519,"Textron, Inc.",8,2,12/30/2000,Annual Report
10519,TEXTRON INC *,9,2,12/30/2000,Annual Report
10519,Textron Inc,10,2,12/29/2000,Annual Report
10519,Textron Inc,1,3,12/31/1999,Annual Report
10519,"Textron, Inc.",2,3,12/30/1999,Annual Report
10519,TEXTRON INC *,3,3,12/30/1999,Annual Report
10519,Textron Inc,4,3,01/01/1999,Annual Report
10519,Textron Inc,5,3,12/31/1998,Annual Report
10519,TEXTRON INC *,6,3,12/30/1998,Annual Report
10519,Textron Inc.,7,3,01/02/1998,Annual Report
10519,Textron Inc,8,3,01/02/1998,Annual Report
10519,Textron Inc,9,3,12/31/1997,Annual Report
10519,TEXTRON INC *,10,3,12/30/1997,Annual Report
10519,Textron Inc,1,4,12/31/1996,Annual Report
10519,Textron Inc,2,4,12/27/1996,Annual Report
10519,Textron Inc,3,4,12/31/1995,Annual Report
10519,TEXTRON INC *,4,4,12/30/1995,Annual Report
10519,Textron Inc,5,4,12/29/1995,Annual Report
10519,Textron Inc.,6,4,12/30/1994,Annual Report
10519,TEXTRON INC *,7,4,12/30/1994,Annual Report
10519,TEXTRON INC *,8,4,12/30/1993,Annual Report
10519,Textron Inc.,9,4,12/27/1991,Annual Report
10519,Textron Inc,10,4,12/27/1991,Annual Report
